timestamp,bus,can_id,payload
1780704574.120499,vcan0,00A,00000000
1780704574.152496,vcan0,00A,00000000
1780704574.184488,vcan0,00A,00000000
1780704574.216453,vcan0,00A,00000000
1780704574.216485,vcan0,603,00
1780704574.216504,vcan0,604,00
1780704574.216521,vcan0,607,00000000
1780704574.232452,vcan0,7D1,7F000000
1780704574.248646,vcan0,00A,00000000
1780704574.280488,vcan0,00A,00000000
1780704574.312458,vcan0,00A,00000000
1780704574.344452,vcan0,00A,00000000
1780704574.376443,vcan0,00A,00000000
1780704574.408443,vcan0,00A,00000000
1780704574.424455,vcan0,603,00
1780704574.424484,vcan0,604,00
1780704574.424504,vcan0,607,00000000
1780704574.440535,vcan0,00A,00000000
1780704574.440560,vcan0,7D0,00000000
1780704574.440579,vcan0,606,00
1780704574.472444,vcan0,00A,00000000
1780704574.488455,vcan0,7D1,7F000000
1780704574.504433,vcan0,00A,00000000
1780704574.536445,vcan0,00A,00000000
1780704574.568452,vcan0,00A,00000000
1780704574.601440,vcan0,00A,00000000
1780704574.633447,vcan0,00A,00000000
1780704574.633479,vcan0,603,00
1780704574.633497,vcan0,604,00
1780704574.633514,vcan0,607,00000000
1780704574.665496,vcan0,00A,19000000
1780704574.697457,vcan0,00A,4C000000
1780704574.729448,vcan0,00A,7F000000
1780704574.745606,vcan0,7D1,7F000000
1780704574.761454,vcan0,00A,B2000000
1780704574.792470,vcan0,00A,E5000000
1780704574.824453,vcan0,00A,FF000000
1780704574.840446,vcan0,603,00
1780704574.840477,vcan0,604,00
1780704574.840496,vcan0,607,00000000
1780704574.856467,vcan0,00A,FF000000
1780704574.888458,vcan0,00A,FF000000
1780704574.920460,vcan0,00A,FF000000
1780704574.952445,vcan0,00A,FF000000
1780704574.952475,vcan0,7D0,00000000
1780704574.952495,vcan0,606,00
1780704574.984450,vcan0,00A,FF000000
1780704575.000458,vcan0,7D1,7F000000
1780704575.016460,vcan0,00A,FF000000
1780704575.048478,vcan0,00A,FF000000
1780704575.048522,vcan0,603,00
1780704575.048540,vcan0,604,00
1780704575.048558,vcan0,607,00000000
1780704575.080463,vcan0,00A,FF000000
1780704575.112449,vcan0,00A,FF000000
1780704575.144480,vcan0,00A,FF000000
1780704575.176454,vcan0,00A,FF000000
1780704575.208458,vcan0,00A,FF000000
1780704575.240525,vcan0,00A,FF000000
1780704575.256442,vcan0,7D1,7F000000
1780704575.256471,vcan0,603,00
1780704575.256489,vcan0,604,00
1780704575.256506,vcan0,607,00000000
1780704575.272464,vcan0,00A,FF000000
1780704575.304471,vcan0,00A,FF000000
1780704575.336465,vcan0,00A,FF000000
1780704575.368462,vcan0,00A,FF000000
1780704575.400464,vcan0,00A,FF000000
1780704575.432462,vcan0,00A,FF000000
1780704575.464452,vcan0,00A,FF000000
1780704575.464480,vcan0,7D0,00000000
1780704575.464499,vcan0,603,00
1780704575.464515,vcan0,604,00
1780704575.464530,vcan0,606,00
1780704575.464546,vcan0,607,00000000
1780704575.496435,vcan0,00A,FF000000
1780704575.512478,vcan0,7D1,7F000000
1780704575.528474,vcan0,00A,FF000000
1780704575.560429,vcan0,00A,FF000000
1780704575.593425,vcan0,00A,FF000000
1780704575.625425,vcan0,00A,FF000000
1780704575.657433,vcan0,00A,FF000000
1780704575.673469,vcan0,603,00
1780704575.673498,vcan0,604,00
1780704575.673518,vcan0,607,00000000
1780704575.689432,vcan0,00A,FF000000
1780704575.721455,vcan0,00A,FF000000
1780704575.753465,vcan0,00A,FF000000
1780704575.768425,vcan0,7D1,7F000000
1780704575.784472,vcan0,00A,FF000000
1780704575.816488,vcan0,00A,FF000000
1780704575.848462,vcan0,00A,FF000000
1780704575.880478,vcan0,00A,FF000000
1780704575.880513,vcan0,603,00
1780704575.880531,vcan0,604,00
1780704575.880549,vcan0,607,00000000
1780704575.912492,vcan0,00A,FF000000
1780704575.944476,vcan0,00A,FF000000
1780704575.976478,vcan0,00A,FF000000
1780704575.976511,vcan0,7D0,00000000
1780704575.976535,vcan0,606,00
1780704576.008478,vcan0,00A,FF000000
1780704576.024455,vcan0,7D1,7F000000
1780704576.040451,vcan0,00A,FF000000
1780704576.072459,vcan0,00A,FF000000
1780704576.088453,vcan0,603,00
1780704576.088490,vcan0,604,00
1780704576.088510,vcan0,607,00000000
1780704576.104441,vcan0,00A,FF000000
1780704576.136473,vcan0,00A,FF000000
1780704576.168435,vcan0,00A,FF000000
1780704576.200669,vcan0,00A,FF000000
1780704576.232483,vcan0,00A,FF000000
1780704576.264436,vcan0,00A,FF000000
1780704576.280427,vcan0,7D1,7F000000
1780704576.296431,vcan0,00A,FF000000
1780704576.296460,vcan0,603,00
1780704576.296477,vcan0,604,00
1780704576.296496,vcan0,607,00000000
1780704576.328450,vcan0,00A,FF000000
1780704576.360444,vcan0,00A,FF000000
1780704576.392458,vcan0,00A,FF000000
1780704576.424445,vcan0,00A,FF000000
1780704576.456458,vcan0,00A,FF000000
1780704576.488452,vcan0,00A,FF000000
1780704576.488482,vcan0,7D0,00000000
1780704576.488504,vcan0,606,00
1780704576.504448,vcan0,603,00
1780704576.504480,vcan0,604,00
1780704576.504499,vcan0,607,00000000
1780704576.520434,vcan0,00A,FF000000
1780704576.536463,vcan0,7D1,7F000000
1780704576.552406,vcan0,00A,FF000000
1780704576.585428,vcan0,00A,FF000000
1780704576.617425,vcan0,00A,FF000000
1780704576.649431,vcan0,00A,FF000000
1780704576.681420,vcan0,00A,FF000000
1780704576.713421,vcan0,00A,FF000000
1780704576.713453,vcan0,603,00
1780704576.713474,vcan0,604,00
1780704576.713495,vcan0,607,00000000
1780704576.745426,vcan0,00A,FF000000
1780704576.776446,vcan0,00A,FF000000
1780704576.792437,vcan0,7D1,7F000000
1780704576.808455,vcan0,00A,FF000000
1780704576.840456,vcan0,00A,FF000000
1780704576.872467,vcan0,00A,FF000000
1780704576.904457,vcan0,00A,FF000000
1780704576.920414,vcan0,603,00
1780704576.920448,vcan0,604,00
1780704576.920469,vcan0,607,00000000
1780704576.936459,vcan0,00A,FF000000
1780704576.968454,vcan0,00A,FF000000
1780704577.000455,vcan0,00A,FF000000
1780704577.000486,vcan0,7D0,00000000
1780704577.000506,vcan0,606,00
1780704577.032461,vcan0,00A,FF000000
1780704577.048423,vcan0,7D1,7F000000
1780704577.064449,vcan0,00A,FF000000
1780704577.096469,vcan0,00A,FF000000
1780704577.128444,vcan0,00A,FF000000
1780704577.128478,vcan0,603,00
1780704577.128496,vcan0,604,00
1780704577.128517,vcan0,607,00000000
1780704577.160431,vcan0,00A,FF000000
1780704577.192546,vcan0,00A,FF000000
1780704577.224486,vcan0,00A,FF000000
1780704577.257499,vcan0,00A,FF000000
1780704577.289402,vcan0,00A,FF000000
1780704577.305468,vcan0,7D1,7F000000
1780704577.321404,vcan0,00A,FF000000
1780704577.337443,vcan0,603,00
1780704577.337473,vcan0,604,00
1780704577.337492,vcan0,607,00000000
1780704577.353412,vcan0,00A,FF000000
1780704577.385445,vcan0,00A,FF000000
1780704577.417429,vcan0,00A,FF000000
1780704577.449437,vcan0,00A,FF000000
1780704577.481426,vcan0,00A,FF000000
1780704577.513432,vcan0,00A,FF000000
1780704577.513468,vcan0,7D0,00000000
1780704577.513488,vcan0,606,00
1780704577.545423,vcan0,00A,FF000000
1780704577.545452,vcan0,603,00
1780704577.545470,vcan0,604,00
1780704577.545487,vcan0,607,00000000
1780704577.561426,vcan0,7D1,7F000000
1780704577.577422,vcan0,00A,FF000000
1780704577.610412,vcan0,00A,FF000000
1780704577.642399,vcan0,00A,FF000000
1780704577.674407,vcan0,00A,FF000000
1780704577.706409,vcan0,00A,FF000000
1780704577.738397,vcan0,00A,FF000000
1780704577.754438,vcan0,603,00
1780704577.754473,vcan0,604,00
1780704577.754493,vcan0,607,00000000
1780704577.769411,vcan0,00A,FF000000
1780704577.801412,vcan0,00A,FF000000
1780704577.817428,vcan0,7D1,7F000000
1780704577.833423,vcan0,00A,FF000000
1780704577.865433,vcan0,00A,FF000000
1780704577.897436,vcan0,00A,FF000000
1780704577.929435,vcan0,00A,FF000000
1780704577.961435,vcan0,00A,FF000000
1780704577.961469,vcan0,603,00
1780704577.961487,vcan0,604,00
1780704577.961504,vcan0,607,00000000
1780704577.993482,vcan0,00A,FF000000
1780704578.025451,vcan0,00A,FF000000
1780704578.025485,vcan0,7D0,00000000
1780704578.025505,vcan0,606,00
1780704578.057483,vcan0,00A,FF000000
1780704578.073479,vcan0,7D1,7F000000
1780704578.089501,vcan0,00A,FF000000
1780704578.121461,vcan0,00A,FF000000
1780704578.153478,vcan0,00A,FF000000
1780704578.169444,vcan0,603,00
1780704578.169483,vcan0,604,00
1780704578.169504,vcan0,607,00000000
1780704578.185621,vcan0,00A,FF000000
1780704578.217420,vcan0,00A,FF000000
1780704578.249401,vcan0,00A,FF000000
1780704578.281411,vcan0,00A,FF000000
1780704578.313415,vcan0,00A,FF000000
1780704578.329429,vcan0,7D1,7F000000
1780704578.345386,vcan0,00A,FF000000
1780704578.377410,vcan0,00A,FF000000
1780704578.377441,vcan0,603,00
1780704578.377458,vcan0,604,00
1780704578.377476,vcan0,607,00000000
1780704578.409411,vcan0,00A,FF000000
1780704578.441406,vcan0,00A,FF000000
1780704578.473417,vcan0,00A,FF000000
1780704578.505409,vcan0,00A,FF000000
1780704578.537417,vcan0,00A,FF000000
1780704578.537446,vcan0,7D0,00000000
1780704578.537466,vcan0,606,00
1780704578.569413,vcan0,00A,FF000000
1780704578.586415,vcan0,7D1,7F000000
1780704578.586450,vcan0,603,00
1780704578.586473,vcan0,604,00
1780704578.586492,vcan0,607,00000000
1780704578.602412,vcan0,00A,FF000000
1780704578.634394,vcan0,00A,FF000000
1780704578.666387,vcan0,00A,FF000000
1780704578.698390,vcan0,00A,FF000000
1780704578.730429,vcan0,00A,FF000000
1780704578.761565,vcan0,00A,FF000000
1780704578.793405,vcan0,00A,FF000000
1780704578.793436,vcan0,603,00
1780704578.793455,vcan0,604,00
1780704578.793473,vcan0,607,00000000
1780704578.825382,vcan0,00A,FF000000
1780704578.841407,vcan0,7D1,7F000000
1780704578.857388,vcan0,00A,FF000000
1780704578.889431,vcan0,00A,FF000000
1780704578.921437,vcan0,00A,FF000000
1780704578.953436,vcan0,00A,FF000000
1780704578.985453,vcan0,00A,FF000000
1780704579.001382,vcan0,603,00
1780704579.001411,vcan0,604,00
1780704579.001429,vcan0,607,00000000
1780704579.017452,vcan0,00A,FF000000
1780704579.049425,vcan0,00A,FF000000
1780704579.049461,vcan0,7D0,00000000
1780704579.049483,vcan0,606,00
1780704579.081415,vcan0,00A,FF000000
1780704579.097375,vcan0,7D1,7F000000
1780704579.113434,vcan0,00A,FF000000
1780704579.145526,vcan0,00A,FF000000
1780704579.177448,vcan0,00A,FF000000
1780704579.209371,vcan0,00A,FF000000
1780704579.209402,vcan0,603,00
1780704579.209420,vcan0,604,00
1780704579.209437,vcan0,607,00000000
1780704579.241377,vcan0,00A,FF000000
1780704579.273379,vcan0,00A,FF000000
1780704579.305387,vcan0,00A,FF000000
1780704579.337365,vcan0,00A,FF000000
1780704579.353415,vcan0,7D1,7F000000
1780704579.369365,vcan0,00A,FF000000
1780704579.401426,vcan0,00A,FF000000
1780704579.417415,vcan0,603,00
1780704579.417450,vcan0,604,00
1780704579.417474,vcan0,607,00000000
1780704579.433395,vcan0,00A,FF000000
1780704579.465399,vcan0,00A,FF000000
1780704579.497406,vcan0,00A,FF000000
1780704579.529409,vcan0,00A,FF000000
1780704579.561404,vcan0,00A,FF000000
1780704579.561435,vcan0,7D0,00000000
1780704579.561455,vcan0,606,00
1780704579.594405,vcan0,00A,FF000000
1780704579.610398,vcan0,7D1,7F000000
1780704579.626403,vcan0,00A,FF000000
1780704579.626434,vcan0,603,00
1780704579.626452,vcan0,604,00
1780704579.626470,vcan0,607,00000000
1780704579.658384,vcan0,00A,FF000000
1780704579.690385,vcan0,00A,FF000000
1780704579.722379,vcan0,00A,FF000000
1780704579.754404,vcan0,00A,FF000000
1780704579.785381,vcan0,00A,FF000000
1780704579.817389,vcan0,00A,FF000000
1780704579.833388,vcan0,603,00
1780704579.833418,vcan0,604,00
1780704579.833438,vcan0,607,00000000
1780704579.849395,vcan0,00A,FF000000
1780704579.865437,vcan0,7D1,7F000000
1780704579.881382,vcan0,00A,FF000000
1780704579.913383,vcan0,00A,FF000000
1780704579.945424,vcan0,00A,FF000000
1780704579.977427,vcan0,00A,FF000000
1780704580.009411,vcan0,00A,FF000000
1780704580.041409,vcan0,00A,FF000000
1780704580.041439,vcan0,603,00
1780704580.041457,vcan0,604,00
1780704580.041475,vcan0,607,00000000
1780704580.073426,vcan0,00A,FF000000
1780704580.073467,vcan0,7D0,00000000
1780704580.073487,vcan0,606,00
1780704580.105418,vcan0,00A,FF000000
1780704580.121364,vcan0,7D1,7F000000
1780704580.137427,vcan0,00A,FF000000
1780704580.169451,vcan0,00A,FF000000
1780704580.201547,vcan0,00A,FF000000
1780704580.233458,vcan0,00A,FF000000
1780704580.249402,vcan0,603,00
1780704580.249438,vcan0,604,00
1780704580.249464,vcan0,607,00000000
1780704580.265370,vcan0,00A,FF000000
1780704580.297363,vcan0,00A,FF000000
1780704580.329385,vcan0,00A,FF000000
1780704580.361364,vcan0,00A,FF000000
1780704580.377389,vcan0,7D1,7F000000
1780704580.393361,vcan0,00A,FF000000
1780704580.425365,vcan0,00A,FF000000
1780704580.457368,vcan0,00A,FF000000
1780704580.457400,vcan0,603,00
1780704580.457418,vcan0,604,00
1780704580.457434,vcan0,607,00000000
1780704580.489358,vcan0,00A,FF000000
1780704580.521388,vcan0,00A,FF000000
1780704580.553387,vcan0,00A,FF000000
1780704580.586397,vcan0,00A,FF000000
1780704580.586433,vcan0,7D0,00000000
1780704580.586460,vcan0,606,00
1780704580.618389,vcan0,00A,FF000000
1780704580.634389,vcan0,7D1,7F000000
1780704580.650393,vcan0,00A,FF000000
1780704580.666445,vcan0,603,00
1780704580.666487,vcan0,604,00
1780704580.666516,vcan0,607,00000000
1780704580.682391,vcan0,00A,FF000000
1780704580.714385,vcan0,00A,FF000000
1780704580.746388,vcan0,00A,FF000000
1780704580.777367,vcan0,00A,FF000000
1780704580.809377,vcan0,00A,FF000000
1780704580.841380,vcan0,00A,FF000000
1780704580.873363,vcan0,00A,FF000000
1780704580.873392,vcan0,603,00
1780704580.873414,vcan0,604,00
1780704580.873432,vcan0,607,00000000
1780704580.889357,vcan0,7D1,7F000000
1780704580.905355,vcan0,00A,FF000000
1780704580.937363,vcan0,00A,FF000000
1780704580.969378,vcan0,00A,FF000000
1780704581.001370,vcan0,00A,FF000000
1780704581.033402,vcan0,00A,FF000000
1780704581.065417,vcan0,00A,FF000000
1780704581.081358,vcan0,603,00
1780704581.081391,vcan0,604,00
1780704581.081415,vcan0,607,00000000
1780704581.097441,vcan0,00A,FF000000
1780704581.097484,vcan0,7D0,00000000
1780704581.097506,vcan0,606,00
1780704581.129411,vcan0,00A,FF000000
1780704581.145344,vcan0,7D1,7F000000
1780704581.161417,vcan0,00A,FF000000
1780704581.193393,vcan0,00A,FF000000
1780704581.225415,vcan0,00A,FF000000
1780704581.257543,vcan0,00A,FF000000
1780704581.289457,vcan0,00A,FF000000
1780704581.289499,vcan0,603,00
1780704581.289526,vcan0,604,00
1780704581.289550,vcan0,607,00000000
1780704581.321341,vcan0,00A,FF000000
1780704581.353349,vcan0,00A,FF000000
1780704581.385365,vcan0,00A,FF000000
1780704581.401389,vcan0,7D1,7F000000
1780704581.417338,vcan0,00A,FF000000
1780704581.449349,vcan0,00A,FF000000
1780704581.481339,vcan0,00A,FF000000
1780704581.497395,vcan0,603,00
1780704581.497424,vcan0,604,00
1780704581.497443,vcan0,607,00000000
1780704581.513337,vcan0,00A,FF000000
1780704581.545367,vcan0,00A,FF000000
1780704581.577376,vcan0,00A,FF000000
1780704581.610380,vcan0,00A,FF000000
1780704581.610410,vcan0,7D0,00000000
1780704581.610430,vcan0,606,00
1780704581.642374,vcan0,00A,FF000000
1780704581.658371,vcan0,7D1,7F000000
1780704581.674358,vcan0,00A,FF000000
1780704581.706376,vcan0,00A,FF000000
1780704581.706409,vcan0,603,00
1780704581.706432,vcan0,604,00
1780704581.706453,vcan0,607,00000000
1780704581.738374,vcan0,00A,FF000000
1780704581.769384,vcan0,00A,FF000000
1780704581.801387,vcan0,00A,FF000000
1780704581.833348,vcan0,00A,FF000000
1780704581.865362,vcan0,00A,FF000000
1780704581.897355,vcan0,00A,FF000000
1780704581.913370,vcan0,7D1,7F000000
1780704581.913398,vcan0,603,00
1780704581.913415,vcan0,604,00
1780704581.913432,vcan0,607,00000000
1780704581.929369,vcan0,00A,FF000000
1780704581.961355,vcan0,00A,FF000000
1780704581.993357,vcan0,00A,FF000000
1780704582.025352,vcan0,00A,FF000000
1780704582.057366,vcan0,00A,FF000000
1780704582.089391,vcan0,00A,FF000000
1780704582.121376,vcan0,00A,FF000000
1780704582.121405,vcan0,7D0,00000000
1780704582.121424,vcan0,603,00
1780704582.121438,vcan0,604,00
1780704582.121453,vcan0,606,00
1780704582.121469,vcan0,607,00000000
1780704582.153393,vcan0,00A,FF000000
1780704582.169337,vcan0,7D1,7F000000
1780704582.185413,vcan0,00A,FF000000
1780704582.217387,vcan0,00A,FF000000
1780704582.249409,vcan0,00A,FF000000
1780704582.281351,vcan0,00A,FF000000
1780704582.313359,vcan0,00A,FF000000
1780704582.329351,vcan0,603,00
1780704582.329382,vcan0,604,00
1780704582.329400,vcan0,607,00000000
1780704582.345345,vcan0,00A,FF000000
1780704582.377324,vcan0,00A,FF000000
1780704582.409337,vcan0,00A,FF000000
1780704582.425376,vcan0,7D1,7F000000
1780704582.441322,vcan0,00A,FF000000
1780704582.473344,vcan0,00A,FF000000
1780704582.505340,vcan0,00A,FF000000
1780704582.537352,vcan0,00A,FF000000
1780704582.537380,vcan0,603,00
1780704582.537399,vcan0,604,00
1780704582.537417,vcan0,607,00000000
1780704582.569334,vcan0,00A,FF000000
1780704582.602356,vcan0,00A,FF000000
1780704582.634363,vcan0,00A,FF000000
1780704582.634395,vcan0,7D0,00000000
1780704582.634415,vcan0,606,00
1780704582.666349,vcan0,00A,FF000000
1780704582.682337,vcan0,7D1,7F000000
1780704582.698336,vcan0,00A,FF000000
1780704582.730346,vcan0,00A,FF000000
1780704582.746334,vcan0,603,00
1780704582.746369,vcan0,604,00
1780704582.746393,vcan0,607,00000000
1780704582.761492,vcan0,00A,FF000000
1780704582.793363,vcan0,00A,FF000000
1780704582.825356,vcan0,00A,FF000000
1780704582.857374,vcan0,00A,FF000000
1780704582.889356,vcan0,00A,FF000000
1780704582.921337,vcan0,00A,FF000000
1780704582.937344,vcan0,7D1,7F000000
1780704582.953323,vcan0,00A,FF000000
1780704582.953359,vcan0,603,00
1780704582.953379,vcan0,604,00
1780704582.953396,vcan0,607,00000000
1780704582.985370,vcan0,00A,FF000000
1780704583.017331,vcan0,00A,FF000000
1780704583.049338,vcan0,00A,FF000000
1780704583.081342,vcan0,00A,FF000000
1780704583.113367,vcan0,00A,FF000000
1780704583.145383,vcan0,00A,FF000000
1780704583.145424,vcan0,7D0,00000000
1780704583.145445,vcan0,606,00
1780704583.161310,vcan0,603,00
1780704583.161337,vcan0,604,00
1780704583.161362,vcan0,607,00000000
1780704583.177378,vcan0,00A,FF000000
1780704583.193350,vcan0,7D1,7F000000
1780704583.209377,vcan0,00A,FF000000
1780704583.241373,vcan0,00A,FF000000
1780704583.273633,vcan0,00A,FF000000
1780704583.305407,vcan0,00A,FF000000
1780704583.337355,vcan0,00A,FF000000
1780704583.369309,vcan0,00A,FF000000
1780704583.369339,vcan0,603,00
1780704583.369357,vcan0,604,00
1780704583.369376,vcan0,607,00000000
1780704583.401324,vcan0,00A,FF000000
1780704583.433306,vcan0,00A,FF000000
1780704583.449357,vcan0,7D1,7F000000
1780704583.465308,vcan0,00A,FF000000
1780704583.497322,vcan0,00A,FF000000
1780704583.529320,vcan0,00A,FF000000
1780704583.561311,vcan0,00A,FF000000
1780704583.577350,vcan0,603,00
1780704583.577383,vcan0,604,00
1780704583.577405,vcan0,607,00000000
1780704583.594321,vcan0,00A,FF000000
1780704583.626333,vcan0,00A,FF000000
1780704583.658340,vcan0,00A,FF000000
1780704583.658371,vcan0,7D0,00000000
1780704583.658390,vcan0,606,00
1780704583.690341,vcan0,00A,FF000000
1780704583.706597,vcan0,7D1,7F000000
1780704583.722341,vcan0,00A,FF000000
1780704583.754353,vcan0,00A,FF000000
1780704583.785365,vcan0,00A,FF000000
1780704583.785399,vcan0,603,00
1780704583.785420,vcan0,604,00
1780704583.785440,vcan0,607,00000000
1780704583.817345,vcan0,00A,FF000000
1780704583.849363,vcan0,00A,FF000000
1780704583.881378,vcan0,00A,FF000000
1780704583.913364,vcan0,00A,FF000000
1780704583.945354,vcan0,00A,FF000000
1780704583.961316,vcan0,7D1,7F000000
1780704583.977332,vcan0,00A,FF000000
1780704583.993331,vcan0,603,00
1780704583.993359,vcan0,604,00
1780704583.993378,vcan0,607,00000000
1780704584.009313,vcan0,00A,FF000000
1780704584.041337,vcan0,00A,FF000000
1780704584.073306,vcan0,00A,FF000000
1780704584.105312,vcan0,00A,FF000000
1780704584.137332,vcan0,00A,00000000
1780704584.169315,vcan0,00A,00000000
1780704584.169345,vcan0,7D0,00000000
1780704584.169367,vcan0,606,00
1780704584.201323,vcan0,00A,00000000
1780704584.201353,vcan0,603,00
1780704584.201371,vcan0,604,00
1780704584.201389,vcan0,607,00000000
1780704584.217284,vcan0,7D1,7F000000
1780704584.233332,vcan0,00A,00000000
1780704584.265429,vcan0,00A,00000000
1780704584.297314,vcan0,00A,00000000
1780704584.329310,vcan0,00A,00000000
1780704584.361294,vcan0,00A,00000000
1780704584.393307,vcan0,00A,00000000
1780704584.409315,vcan0,603,00
1780704584.409345,vcan0,604,00
1780704584.409363,vcan0,607,00000000
1780704584.425294,vcan0,00A,00000000
1780704584.457311,vcan0,00A,00000000
1780704584.473301,vcan0,7D1,7F000000
1780704584.489299,vcan0,00A,00000000
1780704584.521287,vcan0,00A,00000000
1780704584.553299,vcan0,00A,00000000
1780704584.586304,vcan0,00A,00000000
1780704584.618304,vcan0,00A,00000000
1780704584.618337,vcan0,603,00
1780704584.618355,vcan0,604,00
1780704584.618373,vcan0,607,00000000
1780704584.650306,vcan0,00A,00000000
1780704584.682293,vcan0,00A,00000000
1780704584.682320,vcan0,7D0,00000000
1780704584.682343,vcan0,606,00
1780704584.714297,vcan0,00A,00000000
1780704584.730316,vcan0,7D1,7F000000
1780704584.746287,vcan0,00A,00000000
1780704584.777295,vcan0,00A,00000000
1780704584.809298,vcan0,00A,00000000
1780704584.825341,vcan0,603,00
1780704584.825373,vcan0,604,00
1780704584.825394,vcan0,607,00000000
1780704584.841307,vcan0,00A,00000000
1780704584.873341,vcan0,60D,08000000
1780704584.873375,vcan0,00A,00000000
1780704584.905301,vcan0,00A,00000000
1780704584.937302,vcan0,00A,00000000
1780704584.969290,vcan0,00A,00000000
1780704584.985277,vcan0,7D1,7F000000
1780704585.001308,vcan0,00A,00000000
1780704585.033299,vcan0,00A,00000000
1780704585.033332,vcan0,603,00
1780704585.033352,vcan0,604,00
1780704585.033370,vcan0,607,00000000
1780704585.065300,vcan0,00A,00000000
1780704585.097311,vcan0,00A,00000000
1780704585.129305,vcan0,00A,00000000
1780704585.161298,vcan0,00A,00000000
1780704585.193320,vcan0,00A,00000000
1780704585.193356,vcan0,7D0,FF000000
1780704585.193382,vcan0,606,00
1780704585.225302,vcan0,00A,00000000
1780704585.241270,vcan0,7D1,7F000000
1780704585.241296,vcan0,603,00
1780704585.241313,vcan0,604,00
1780704585.241330,vcan0,607,00000000
1780704585.257301,vcan0,00A,00000000
1780704585.289329,vcan0,00A,00000000
1780704585.321374,vcan0,00A,00000000
1780704585.353350,vcan0,00A,00000000
1780704585.385278,vcan0,00A,00000000
1780704585.417283,vcan0,00A,00000000
1780704585.449315,vcan0,00A,00000000
1780704585.449361,vcan0,603,00
1780704585.449388,vcan0,604,00
1780704585.449414,vcan0,607,00000000
1780704585.481300,vcan0,00A,00000000
1780704585.497343,vcan0,7D1,7F000000
1780704585.513290,vcan0,00A,00000000
1780704585.545300,vcan0,00A,00000000
1780704585.577309,vcan0,00A,00000000
1780704585.610341,vcan0,00A,00000000
1780704585.642325,vcan0,00A,00000000
1780704585.658304,vcan0,603,00
1780704585.658334,vcan0,604,00
1780704585.658352,vcan0,607,00000000
1780704585.674284,vcan0,00A,00000000
1780704585.690278,vcan0,60D,00000000
1780704585.706268,vcan0,00A,00000000
1780704585.706295,vcan0,7D0,00000000
1780704585.706314,vcan0,606,00
1780704585.738271,vcan0,00A,00000000
1780704585.754316,vcan0,7D1,7F000000
1780704585.769267,vcan0,00A,00000000
1780704585.801285,vcan0,00A,00000000
1780704585.833294,vcan0,00A,00000000
1780704585.865289,vcan0,00A,00000000
1780704585.865317,vcan0,603,00
1780704585.865335,vcan0,604,00
1780704585.865352,vcan0,607,00000000
1780704585.897353,vcan0,60D,08000000
1780704585.897405,vcan0,00A,00000000
1780704585.929299,vcan0,00A,00000000
1780704585.961281,vcan0,00A,00000000
1780704585.993298,vcan0,00A,00000000
1780704586.009284,vcan0,7D1,7F000000
1780704586.025294,vcan0,00A,00000000
1780704586.057284,vcan0,00A,00000000
1780704586.073306,vcan0,603,00
